NPC:1 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:1917, Amount:1, Rarity:UNCOMMON>
<id:436, Amount:1, Rarity:UNCOMMON>
<id:440, Amount:1, Rarity:UNCOMMON>
<id:438, Amount:1, Rarity:UNCOMMON>
<id:592, Amount:1, Rarity:UNCOMMON>
<id:221, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:VERY_RARE>
<id:2485, Amount:1, Rarity:VERY_RARE>
<id:217, Amount:1, Rarity:VERY_RARE>
<id:2331, Amount:1, Rarity:VERY_RARE>
}

NPC:1827 {
<id:1311, Amount:1, Rarity:COMMON>
<id:1365, Amount:1, Rarity:COMMON>
<id:1353, Amount:1, Rarity:COMMON>
<id:554, Amount:37-75, Rarity:COMMON>
<id:562, Amount:15, Rarity:COMMON>
<id:995, Amount:11-8408, Rarity:COMMON>
<id:1163, Amount:1, Rarity:UNCOMMON>
<id:4129, Amount:1, Rarity:UNCOMMON>
<id:560, Amount:5, Rarity:UNCOMMON>
<id:7937, Amount:35, Rarity:UNCOMMON>
<id:2359, Amount:3, Rarity:UNCOMMON>
<id:2353, Amount:3, Rarity:UNCOMMON>
<id:2357, Amount:1, Rarity:UNCOMMON>
<id:1734, Amount:10, Rarity:UNCOMMON>
<id:4153, Amount:1, Rarity:RARE>
<id:1157, Amount:1, Rarity:RARE>
<id:4091, Amount:1, Rarity:RARE>
}

NPC:1828 {
<id:532, Amount:1, Rarity:ALWAYS>
<id:995, Amount:2-37, Rarity:COMMON>
<id:4517, Amount:1, Rarity:COMMON>
<id:561, Amount:1-9, Rarity:COMMON>
<id:884, Amount:22, Rarity:UNCOMMON>
<id:886, Amount:45, Rarity:UNCOMMON>
<id:565, Amount:1, Rarity:UNCOMMON>
<id:564, Amount:1, Rarity:UNCOMMON>
<id:453, Amount:1, Rarity:UNCOMMON>
<id:1243, Amount:1, Rarity:UNCOMMON>
<id:4129, Amount:1, Rarity:VERY_RARE>
}

NPC:1829 {
<id:526, Amount:1-2, Rarity:ALWAYS>
<id:995, Amount:5-15, Rarity:COMMON>
<id:555, Amount:12, Rarity:UNCOMMON>
<id:557, Amount:12, Rarity:UNCOMMON>
<id:564, Amount:2, Rarity:UNCOMMON>
<id:561, Amount:4, Rarity:UNCOMMON>
<id:1444, Amount:1, Rarity:UNCOMMON>
<id:1440, Amount:1, Rarity:UNCOMMON>
}

NPC:1831 {
<id:1939, Amount:1, Rarity:ALWAYS>
<id:1351, Amount:1, Rarity:COMMON>
<id:1279, Amount:1, Rarity:COMMON>
<id:1155, Amount:1, Rarity:COMMON>
<id:1191, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:995, Amount:1-44, Rarity:COMMON>
<id:596, Amount:1, Rarity:COMMON>
<id:557, Amount:5, Rarity:UNCOMMON>
<id:555, Amount:15, Rarity:UNCOMMON>
<id:559, Amount:7, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:4540, Amount:1, Rarity:UNCOMMON>
<id:4535, Amount:1, Rarity:UNCOMMON>
<id:4121, Amount:1, Rarity:RARE>
<id:1452, Amount:1, Rarity:RARE>
<id:1462, Amount:1, Rarity:RARE>
<id:207, Amount:1, Rarity:RARE>
<id:213, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:2357, Amount:1, Rarity:RARE>
<id:830, Amount:1, Rarity:VERY_RARE>
<id:2485, Amount:1, Rarity:VERY_RARE>
<id:217, Amount:1, Rarity:VERY_RARE>
}

NPC:1832 {
<id:555, Amount:1, Rarity:COMMON>
<id:557, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:221, Amount:1, Rarity:COMMON>
<id:225, Amount:1, Rarity:COMMON>
<id:231, Amount:1, Rarity:COMMON>
<id:526, Amount:1, Rarity:COMMON>
<id:235, Amount:1, Rarity:COMMON>
<id:995, Amount:3, Rarity:COMMON>
<id:29, Amount:1, Rarity:COMMON>
<id:10978, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:555, Amount:1, Rarity:COMMON>
<id:557, Amount:1, Rarity:COMMON>
<id:995, Amount:2, Rarity:COMMON>
<id:10978, Amount:1, Rarity:COMMON>
<id:561, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:4527, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:554, Amount:1, Rarity:UNCOMMON>
<id:561, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:36, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:1395, Amount:1, Rarity:RARE>
}

NPC:1874 {
<id:526, Amount:1, Rarity:ALWAYS>
}

NPC:1904 {
<id:526, Amount:1, Rarity:ALWAYS>
}

NPC:1905 {
<id:526, Amount:1, Rarity:ALWAYS>
}

NPC:1936 {
<id:532, Amount:1, Rarity:ALWAYS>
<id:995, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:1125, Amount:1, Rarity:COMMON>
<id:565, Amount:5, Rarity:COMMON>
<id:359, Amount:1, Rarity:COMMON>
<id:560, Amount:15, Rarity:COMMON>
<id:985, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:1623, Amount:1, Rarity:UNCOMMON>
<id:1373, Amount:1, Rarity:UNCOMMON>
<id:563, Amount:1-15, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:1199, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:987, Amount:1, Rarity:RARE>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:1121, Amount:1, Rarity:RARE>
<id:1201, Amount:1, Rarity:RARE>
<id:453, Amount:3, Rarity:RARE>
<id:3122, Amount:1, Rarity:VERY_RARE>
<id:1347, Amount:1, Rarity:VERY_RARE>
}

NPC:1937 {
<id:532, Amount:1, Rarity:ALWAYS>
<id:995, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:1125, Amount:1, Rarity:COMMON>
<id:565, Amount:5, Rarity:COMMON>
<id:359, Amount:1, Rarity:COMMON>
<id:560, Amount:15, Rarity:COMMON>
<id:985, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:1623, Amount:1, Rarity:UNCOMMON>
<id:1373, Amount:1, Rarity:UNCOMMON>
<id:563, Amount:1-15, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:1199, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:987, Amount:1, Rarity:RARE>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:1121, Amount:1, Rarity:RARE>
<id:1201, Amount:1, Rarity:RARE>
<id:453, Amount:3, Rarity:RARE>
<id:3122, Amount:1, Rarity:VERY_RARE>
<id:1347, Amount:1, Rarity:VERY_RARE>
}

NPC:1938 {
<id:532, Amount:1, Rarity:ALWAYS>
<id:995, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:1125, Amount:1, Rarity:COMMON>
<id:565, Amount:5, Rarity:COMMON>
<id:359, Amount:1, Rarity:COMMON>
<id:560, Amount:15, Rarity:COMMON>
<id:985, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:1623, Amount:1, Rarity:UNCOMMON>
<id:1373, Amount:1, Rarity:UNCOMMON>
<id:563, Amount:1-15, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:1199, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:987, Amount:1, Rarity:RARE>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:1121, Amount:1, Rarity:RARE>
<id:1201, Amount:1, Rarity:RARE>
<id:453, Amount:3, Rarity:RARE>
<id:3122, Amount:1, Rarity:VERY_RARE>
<id:1347, Amount:1, Rarity:VERY_RARE>
}

NPC:1939 {
<id:532, Amount:1, Rarity:ALWAYS>
<id:995, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:1125, Amount:1, Rarity:COMMON>
<id:565, Amount:5, Rarity:COMMON>
<id:359, Amount:1, Rarity:COMMON>
<id:560, Amount:15, Rarity:COMMON>
<id:985, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:1623, Amount:1, Rarity:UNCOMMON>
<id:1373, Amount:1, Rarity:UNCOMMON>
<id:563, Amount:1-15, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:1199, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:987, Amount:1, Rarity:RARE>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:1121, Amount:1, Rarity:RARE>
<id:1201, Amount:1, Rarity:RARE>
<id:453, Amount:3, Rarity:RARE>
<id:3122, Amount:1, Rarity:VERY_RARE>
<id:1347, Amount:1, Rarity:VERY_RARE>
}

NPC:1940 {
<id:532, Amount:1, Rarity:ALWAYS>
<id:995, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:1125, Amount:1, Rarity:COMMON>
<id:565, Amount:5, Rarity:COMMON>
<id:359, Amount:1, Rarity:COMMON>
<id:560, Amount:15, Rarity:COMMON>
<id:985, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:1623, Amount:1, Rarity:UNCOMMON>
<id:1373, Amount:1, Rarity:UNCOMMON>
<id:563, Amount:1-15, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:1199, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:987, Amount:1, Rarity:RARE>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:1121, Amount:1, Rarity:RARE>
<id:1201, Amount:1, Rarity:RARE>
<id:453, Amount:3, Rarity:RARE>
<id:3122, Amount:1, Rarity:VERY_RARE>
<id:1347, Amount:1, Rarity:VERY_RARE>
}

NPC:1941 {
<id:532, Amount:1, Rarity:ALWAYS>
<id:995, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:1125, Amount:1, Rarity:COMMON>
<id:565, Amount:5, Rarity:COMMON>
<id:359, Amount:1, Rarity:COMMON>
<id:560, Amount:15, Rarity:COMMON>
<id:985, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:1623, Amount:1, Rarity:UNCOMMON>
<id:1373, Amount:1, Rarity:UNCOMMON>
<id:563, Amount:1-15, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:1199, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:987, Amount:1, Rarity:RARE>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:1121, Amount:1, Rarity:RARE>
<id:1201, Amount:1, Rarity:RARE>
<id:453, Amount:3, Rarity:RARE>
<id:3122, Amount:1, Rarity:VERY_RARE>
<id:1347, Amount:1, Rarity:VERY_RARE>
}

NPC:1942 {
<id:532, Amount:1, Rarity:ALWAYS>
<id:995, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:1125, Amount:1, Rarity:COMMON>
<id:565, Amount:5, Rarity:COMMON>
<id:359, Amount:1, Rarity:COMMON>
<id:560, Amount:15, Rarity:COMMON>
<id:985, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:1623, Amount:1, Rarity:UNCOMMON>
<id:1373, Amount:1, Rarity:UNCOMMON>
<id:563, Amount:1-15, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:1199, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:987, Amount:1, Rarity:RARE>
<id:211, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:1121, Amount:1, Rarity:RARE>
<id:1201, Amount:1, Rarity:RARE>
<id:453, Amount:3, Rarity:RARE>
<id:3122, Amount:1, Rarity:VERY_RARE>
<id:1347, Amount:1, Rarity:VERY_RARE>
}

NPC:1951 {
<id:2859, Amount:1, Rarity:ALWAYS>
}

NPC:1952 {
<id:2859, Amount:1, Rarity:ALWAYS>
}

NPC:1953 {
<id:2859, Amount:1, Rarity:ALWAYS>
}

NPC:1954 {
<id:2859, Amount:1, Rarity:ALWAYS>
}

NPC:1955 {
<id:2859, Amount:1, Rarity:ALWAYS>
}

NPC:1956 {
<id:2859, Amount:1, Rarity:ALWAYS>
}

NPC:1958 {
<id:592, Amount:1, Rarity:ALWAYS>
<id:1727, Amount:1, Rarity:COMMON>
<id:11074, Amount:1, Rarity:COMMON>
<id:1677, Amount:1, Rarity:COMMON>
<id:1639, Amount:1, Rarity:COMMON>
<id:1673, Amount:1, Rarity:COMMON>
<id:1654, Amount:1, Rarity:COMMON>
<id:1635, Amount:1, Rarity:COMMON>
<id:1641, Amount:1, Rarity:COMMON>
<id:1637, Amount:1, Rarity:COMMON>
<id:2357, Amount:1, Rarity:COMMON>
<id:444, Amount:1, Rarity:COMMON>
<id:970, Amount:1, Rarity:COMMON>
<id:9032, Amount:1, Rarity:COMMON>
<id:1939, Amount:1, Rarity:COMMON>
<id:950, Amount:1, Rarity:COMMON>
<id:1333, Amount:1, Rarity:UNCOMMON>
<id:1185, Amount:1, Rarity:UNCOMMON>
<id:2566, Amount:1, Rarity:UNCOMMON>
<id:2568, Amount:1, Rarity:UNCOMMON>
<id:11072, Amount:1, Rarity:UNCOMMON>
<id:1656, Amount:1, Rarity:UNCOMMON>
<id:995, Amount:1, Rarity:UNCOMMON>
<id:405, Amount:1, Rarity:UNCOMMON>
<id:4675, Amount:1, Rarity:RARE>
<id:2552, Amount:1, Rarity:RARE>
<id:2550, Amount:1, Rarity:RARE>
<id:2007, Amount:10, Rarity:RARE>
<id:560, Amount:50, Rarity:RARE>
<id:209, Amount:1, Rarity:RARE>
<id:203, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:207, Amount:1, Rarity:VERY_RARE>
<id:215, Amount:1, Rarity:VERY_RARE>
<id:211, Amount:1, Rarity:VERY_RARE>
<id:2485, Amount:1, Rarity:VERY_RARE>
<id:199, Amount:1, Rarity:VERY_RARE>
<id:201, Amount:1, Rarity:VERY_RARE>
<id:205, Amount:1, Rarity:VERY_RARE>
}

NPC:1961 {
<id:592, Amount:1, Rarity:ALWAYS>
<id:1727, Amount:1, Rarity:COMMON>
<id:11074, Amount:1, Rarity:COMMON>
<id:1677, Amount:1, Rarity:COMMON>
<id:1639, Amount:1, Rarity:COMMON>
<id:1673, Amount:1, Rarity:COMMON>
<id:1654, Amount:1, Rarity:COMMON>
<id:1635, Amount:1, Rarity:COMMON>
<id:1641, Amount:1, Rarity:COMMON>
<id:1637, Amount:1, Rarity:COMMON>
<id:2357, Amount:1, Rarity:COMMON>
<id:444, Amount:1, Rarity:COMMON>
<id:970, Amount:1, Rarity:COMMON>
<id:9032, Amount:1, Rarity:COMMON>
<id:1939, Amount:1, Rarity:COMMON>
<id:950, Amount:1, Rarity:COMMON>
<id:1333, Amount:1, Rarity:UNCOMMON>
<id:1185, Amount:1, Rarity:UNCOMMON>
<id:2566, Amount:1, Rarity:UNCOMMON>
<id:2568, Amount:1, Rarity:UNCOMMON>
<id:11072, Amount:1, Rarity:UNCOMMON>
<id:1656, Amount:1, Rarity:UNCOMMON>
<id:995, Amount:1, Rarity:UNCOMMON>
<id:405, Amount:1, Rarity:UNCOMMON>
<id:4675, Amount:1, Rarity:RARE>
<id:2552, Amount:1, Rarity:RARE>
<id:2550, Amount:1, Rarity:RARE>
<id:2007, Amount:10, Rarity:RARE>
<id:560, Amount:50, Rarity:RARE>
<id:209, Amount:1, Rarity:RARE>
<id:203, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:207, Amount:1, Rarity:VERY_RARE>
<id:215, Amount:1, Rarity:VERY_RARE>
<id:211, Amount:1, Rarity:VERY_RARE>
<id:2485, Amount:1, Rarity:VERY_RARE>
<id:199, Amount:1, Rarity:VERY_RARE>
<id:201, Amount:1, Rarity:VERY_RARE>
<id:205, Amount:1, Rarity:VERY_RARE>
}

NPC:1962 {
<id:592, Amount:1, Rarity:ALWAYS>
<id:1727, Amount:1, Rarity:COMMON>
<id:11074, Amount:1, Rarity:COMMON>
<id:1677, Amount:1, Rarity:COMMON>
<id:1639, Amount:1, Rarity:COMMON>
<id:1673, Amount:1, Rarity:COMMON>
<id:1654, Amount:1, Rarity:COMMON>
<id:1635, Amount:1, Rarity:COMMON>
<id:1641, Amount:1, Rarity:COMMON>
<id:1637, Amount:1, Rarity:COMMON>
<id:2357, Amount:1, Rarity:COMMON>
<id:444, Amount:1, Rarity:COMMON>
<id:970, Amount:1, Rarity:COMMON>
<id:9032, Amount:1, Rarity:COMMON>
<id:1939, Amount:1, Rarity:COMMON>
<id:950, Amount:1, Rarity:COMMON>
<id:1333, Amount:1, Rarity:UNCOMMON>
<id:1185, Amount:1, Rarity:UNCOMMON>
<id:2566, Amount:1, Rarity:UNCOMMON>
<id:2568, Amount:1, Rarity:UNCOMMON>
<id:11072, Amount:1, Rarity:UNCOMMON>
<id:1656, Amount:1, Rarity:UNCOMMON>
<id:995, Amount:1, Rarity:UNCOMMON>
<id:405, Amount:1, Rarity:UNCOMMON>
<id:4675, Amount:1, Rarity:RARE>
<id:2552, Amount:1, Rarity:RARE>
<id:2550, Amount:1, Rarity:RARE>
<id:2007, Amount:10, Rarity:RARE>
<id:560, Amount:50, Rarity:RARE>
<id:209, Amount:1, Rarity:RARE>
<id:203, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:207, Amount:1, Rarity:VERY_RARE>
<id:215, Amount:1, Rarity:VERY_RARE>
<id:211, Amount:1, Rarity:VERY_RARE>
<id:2485, Amount:1, Rarity:VERY_RARE>
<id:199, Amount:1, Rarity:VERY_RARE>
<id:201, Amount:1, Rarity:VERY_RARE>
<id:205, Amount:1, Rarity:VERY_RARE>
}

NPC:1963 {
<id:592, Amount:1, Rarity:ALWAYS>
<id:1727, Amount:1, Rarity:COMMON>
<id:11074, Amount:1, Rarity:COMMON>
<id:1677, Amount:1, Rarity:COMMON>
<id:1639, Amount:1, Rarity:COMMON>
<id:1673, Amount:1, Rarity:COMMON>
<id:1654, Amount:1, Rarity:COMMON>
<id:1635, Amount:1, Rarity:COMMON>
<id:1641, Amount:1, Rarity:COMMON>
<id:1637, Amount:1, Rarity:COMMON>
<id:2357, Amount:1, Rarity:COMMON>
<id:444, Amount:1, Rarity:COMMON>
<id:970, Amount:1, Rarity:COMMON>
<id:9032, Amount:1, Rarity:COMMON>
<id:1939, Amount:1, Rarity:COMMON>
<id:950, Amount:1, Rarity:COMMON>
<id:1333, Amount:1, Rarity:UNCOMMON>
<id:1185, Amount:1, Rarity:UNCOMMON>
<id:2566, Amount:1, Rarity:UNCOMMON>
<id:2568, Amount:1, Rarity:UNCOMMON>
<id:11072, Amount:1, Rarity:UNCOMMON>
<id:1656, Amount:1, Rarity:UNCOMMON>
<id:995, Amount:1, Rarity:UNCOMMON>
<id:405, Amount:1, Rarity:UNCOMMON>
<id:4675, Amount:1, Rarity:RARE>
<id:2552, Amount:1, Rarity:RARE>
<id:2550, Amount:1, Rarity:RARE>
<id:2007, Amount:10, Rarity:RARE>
<id:560, Amount:50, Rarity:RARE>
<id:209, Amount:1, Rarity:RARE>
<id:203, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:207, Amount:1, Rarity:VERY_RARE>
<id:215, Amount:1, Rarity:VERY_RARE>
<id:211, Amount:1, Rarity:VERY_RARE>
<id:2485, Amount:1, Rarity:VERY_RARE>
<id:199, Amount:1, Rarity:VERY_RARE>
<id:201, Amount:1, Rarity:VERY_RARE>
<id:205, Amount:1, Rarity:VERY_RARE>
}

NPC:1964 {
<id:592, Amount:1, Rarity:ALWAYS>
<id:1727, Amount:1, Rarity:COMMON>
<id:11074, Amount:1, Rarity:COMMON>
<id:1677, Amount:1, Rarity:COMMON>
<id:1639, Amount:1, Rarity:COMMON>
<id:1673, Amount:1, Rarity:COMMON>
<id:1654, Amount:1, Rarity:COMMON>
<id:1635, Amount:1, Rarity:COMMON>
<id:1641, Amount:1, Rarity:COMMON>
<id:1637, Amount:1, Rarity:COMMON>
<id:2357, Amount:1, Rarity:COMMON>
<id:444, Amount:1, Rarity:COMMON>
<id:970, Amount:1, Rarity:COMMON>
<id:9032, Amount:1, Rarity:COMMON>
<id:1939, Amount:1, Rarity:COMMON>
<id:950, Amount:1, Rarity:COMMON>
<id:1333, Amount:1, Rarity:UNCOMMON>
<id:1185, Amount:1, Rarity:UNCOMMON>
<id:2566, Amount:1, Rarity:UNCOMMON>
<id:2568, Amount:1, Rarity:UNCOMMON>
<id:11072, Amount:1, Rarity:UNCOMMON>
<id:1656, Amount:1, Rarity:UNCOMMON>
